"","game_id","team","off_plays","def_plays","off_total_ppa","def_total_ppa","off_success_rate","def_success_rate","offPpaPerPlay","defPpaPerPlay","numDrives","avgFieldPosStart","numOpportunities","pointsDuringOpportunities","pointsPerOpportunity","third_down_eff","fourth_down_eff","qb_hurries","tackles_for_loss","interceptions","passes_deflected","fumbles_lost","numPlays","havocPlays","logo","color"
"163",401420873,"Alcorn State",57,75,14.573244279748,10.6571593815929,0.385964912280702,0.453333333333333,0.255670952276281,0.142095458421239,11,20.3636363636364,5,51,10.2,"4-14","1-1",NA,NA,1,NA,0,77,NA,NA,NA
"164",401420873,"Stephen F. Austin",75,57,10.6571593815929,14.573244279748,0.453333333333333,0.385964912280702,0.142095458421239,0.255670952276281,12,37.5833333333333,8,22,2.75,"11-19","1-2",NA,NA,0,NA,1,61,NA,NA,NA
"165",401420877,"Southern Utah",66,77,24.4094985872861,13.1608320771522,0.424242424242424,0.402597402597403,0.369840887686153,0.170919897105873,14,40.6428571428571,9,44,4.88888888888889,"6-15","1-1",NA,NA,0,NA,0,85,NA,NA,NA
"166",401420877,"St. Thomas (MN)",77,66,13.1608320771522,24.4094985872861,0.402597402597403,0.424242424242424,0.170919897105873,0.369840887686153,13,20.2307692307692,6,10,1.66666666666667,"4-16","3-7",NA,NA,2,NA,2,73,NA,NA,NA
"167",401421116,"Nicholls",55,74,-2.34534469598221,24.8896561603263,0.254545454545455,0.486486486486487,-0.0426426308360403,0.336346704869275,15,22.6,2,7,3.5,"2-13","0-2",1,6,1,2,1,76,10,NA,NA
"168",401421116,"South Alabama",74,55,24.8896561603263,-2.34534469598221,0.486486486486487,0.254545454545455,0.336346704869275,-0.0426426308360403,15,40.1333333333333,9,41,4.55555555555556,"3-13","1-1",4,3,0,1,0,55,4,"http://a.espncdn.com/i/teamlogos/ncaa/500/6.png","#003E7E"
"169",401421121,"Louisiana",69,61,3.97447850720185,0.867047698029694,0.405797101449275,0.311475409836066,0.057601137785534,0.0142138966890114,10,30.9,6,17,2.83333333333333,"6-15","1-3",1,5,0,1,0,62,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/309.png","#ce2842"
"170",401421121,"Southeastern Louisiana",61,69,0.867047698029694,3.97447850720185,0.311475409836066,0.405797101449275,0.0142138966890114,0.057601137785534,12,22,3,7,2.33333333333333,"6-15","1-3",3,3,2,1,0,70,6,NA,NA
"171",401421125,"Lincoln University (CA)",66,53,-35.8698648717876,21.7391649785605,0.151515151515152,0.39622641509434,-0.543482801087691,0.410172924123783,15,100,15,7,0.466666666666667,"2-15","0-4",NA,NA,1,NA,1,57,NA,NA,NA
"172",401421125,"Texas A&M-Commerce",53,66,21.7391649785605,-35.8698648717876,0.39622641509434,0.151515151515152,0.410172924123783,-0.543482801087691,12,43.0833333333333,10,30,3,"5-13","2-3",NA,NA,1,NA,2,67,NA,NA,NA
"173",401421137,"Campbell",61,51,14.3499348390406,4.58785605784984,0.442622950819672,0.313725490196078,0.235244833426896,0.0899579619186243,9,39.2222222222222,7,31,4.42857142857143,"6-13","3-3",NA,NA,0,NA,1,55,NA,NA,NA
"174",401421137,"The Citadel",51,61,4.58785605784984,14.3499348390406,0.313725490196078,0.442622950819672,0.0899579619186243,0.235244833426896,9,25.3333333333333,3,1,0.333333333333333,"4-13","2-3",NA,NA,2,NA,1,65,NA,NA,NA
"175",401421156,"Furman",69,57,33.3072701311829,-11.3984034517595,0.681159420289855,0.245614035087719,0.482714059872216,-0.199971990381746,12,26.75,8,45,5.625,"8-13","0-0",NA,NA,0,NA,0,59,NA,NA,NA
"176",401421156,"North Greenville",57,69,-11.3984034517595,33.3072701311829,0.245614035087719,0.681159420289855,-0.199971990381746,0.482714059872216,12,23,2,0,0,"7-16","0-0",NA,NA,2,NA,1,74,NA,NA,NA
"177",401422922,"Mercer",57,77,45.0338249356663,-4.47553625005664,0.649122807017544,0.350649350649351,0.790067104134496,-0.058123847403333,12,39.75,10,56,5.6,"8-10","0-0",NA,NA,0,NA,2,80,NA,NA,NA
"178",401422922,"Morehead State",77,57,-4.47553625005664,45.0338249356663,0.350649350649351,0.649122807017544,-0.058123847403333,0.790067104134496,14,29.2857142857143,4,13,3.25,"9-21","1-2",NA,NA,1,NA,1,58,NA,NA,NA
"179",401422975,"Charleston Southern",73,73,19.857121975532,33.466428923826,0.383561643835616,0.520547945205479,0.272015369527835,0.458444231833233,16,27.5625,10,38,3.8,"7-17","0-1",NA,NA,1,NA,1,75,NA,NA,NA
"180",401422975,"Western Carolina",73,73,33.466428923826,19.857121975532,0.520547945205479,0.383561643835616,0.458444231833233,0.272015369527835,16,31.5,11,52,4.72727272727273,"6-12","1-1",NA,NA,2,NA,2,75,NA,NA,NA
"181",401422978,"Bucknell",52,77,2.66134313736644,-0.548440185240253,0.326923076923077,0.480519480519481,0.0511796757185854,-0.00712259980831497,11,23.7272727272727,5,7,1.4,"3-13","0-2",NA,NA,0,NA,0,92,NA,NA,NA
"182",401422978,"Towson",77,52,-0.548440185240253,2.66134313736644,0.480519480519481,0.326923076923077,-0.00712259980831497,0.0511796757185854,12,26.75,5,7,1.4,"10-19","0-2",NA,NA,1,NA,0,58,NA,NA,NA
"183",401422987,"Lafayette",47,77,-10.4674198406115,-0.737918688895361,0.191489361702128,0.376623376623377,-0.222711060438543,-0.00958335959604365,13,33.5384615384615,2,6,3,"1-11","0-1",NA,NA,2,NA,0,79,NA,NA,NA
"184",401422987,"Sacred Heart",77,47,-0.737918688895361,-10.4674198406115,0.376623376623377,0.191489361702128,-0.00958335959604365,-0.222711060438543,13,25.6153846153846,4,0,0,"8-19","1-1",NA,NA,0,NA,2,47,NA,NA,NA
"185",401423136,"Butler",74,65,20.970011207887,16.7724933423449,0.445945945945946,0.384615384615385,0.283378529836311,0.258038359112999,12,31.3333333333333,7,31,4.42857142857143,"9-17","1-2",NA,NA,1,NA,1,65,NA,NA,NA
"186",401423136,"St. Thomas University (Fl)",65,74,16.7724933423449,20.970011207887,0.384615384615385,0.445945945945946,0.258038359112999,0.283378529836311,12,100,12,26,2.16666666666667,"6-13","1-3",NA,NA,1,NA,0,80,NA,NA,NA
"187",401423448,"Alabama State",58,64,14.0078342944441,2.31433840644621,0.431034482758621,0.390625,0.241514384386967,0.0361615376007221,10,25.8,4,23,5.75,"4-11","1-1",NA,NA,1,NA,1,67,NA,NA,NA
"188",401423448,"Howard",64,58,2.31433840644621,14.0078342944441,0.390625,0.431034482758621,0.0361615376007221,0.241514384386967,11,41.5454545454545,6,13,2.16666666666667,"4-12","1-2",NA,NA,1,NA,0,59,NA,NA,NA
"189",401423918,"Prairie View",17,12,4.55601558623591,1.27410135862424,0.529411764705882,0.333333333333333,0.268000916837406,0.106175113218687,3,55.3333333333333,2,14,7,"2-3","0-1",NA,NA,0,NA,0,13,NA,NA,NA
"190",401423918,"Texas Southern",12,17,1.27410135862424,4.55601558623591,0.333333333333333,0.529411764705882,0.106175113218687,0.268000916837406,4,31.5,1,7,7,"0-3","0-0",NA,NA,0,NA,0,18,NA,NA,NA
"191",401424402,"Monmouth",79,58,-7.78152125821371,10.290207431692,0.341772151898734,0.431034482758621,-0.0985002690913128,0.177417369511931,13,33.8461538461538,4,14,3.5,"6-18","3-5",NA,NA,3,NA,0,63,NA,NA,NA
"192",401424402,"New Hampshire",58,79,10.290207431692,-7.78152125821371,0.431034482758621,0.341772151898734,0.177417369511931,-0.0985002690913128,11,27.4545454545455,6,12,2,"5-13","0-2",NA,NA,1,NA,0,81,NA,NA,NA
"193",401424414,"Rhode Island",67,67,17.0229066779165,0.488497967547598,0.417910447761194,0.373134328358209,0.254073233998753,0.00729101444100893,10,32.7,6,28,4.66666666666667,"9-14","0-1",NA,NA,0,NA,1,67,NA,NA,NA
"194",401424414,"Stony Brook",67,67,0.488497967547598,17.0229066779165,0.373134328358209,0.417910447761194,0.00729101444100893,0.254073233998753,10,26,3,7,2.33333333333333,"6-16","1-2",NA,NA,3,NA,0,68,NA,NA,NA
"195",401424415,"Lehigh",79,52,6.57342182207402,22.2561354492899,0.417721518987342,0.461538461538462,0.083207871165494,0.428002604794037,11,25.2727272727273,6,17,2.83333333333333,"5-15","2-5",NA,NA,1,NA,1,52,NA,NA,NA
"196",401424415,"Villanova",52,79,22.2561354492899,6.57342182207402,0.461538461538462,0.417721518987342,0.428002604794037,0.083207871165494,11,38.6363636363636,8,44,5.5,"4-8","0-1",NA,NA,0,NA,0,78,NA,NA,NA
"197",401424416,"Albany",59,68,-1.8871354639341,42.5231907155868,0.23728813559322,0.647058823529412,-0.0319853468463408,0.6253410399351,13,26.8461538461538,2,10,5,"5-17","0-0",1,6,0,2,1,68,9,NA,NA
"198",401424416,"Baylor",68,59,42.5231907155868,-1.8871354639341,0.647058823529412,0.23728813559322,0.6253410399351,-0.0319853468463408,12,35,8,55,6.875,"6-10","1-2",4,3,0,9,0,61,12,"http://a.espncdn.com/i/teamlogos/ncaa/500/239.png","#004834"
"199",401425418,"Arkansas State",81,51,22.5181330835482,-1.3949162091504,0.54320987654321,0.215686274509804,0.278001643006767,-0.0273512982186353,12,39.0833333333333,10,56,5.6,"6-12","3-5",0,14,0,4,0,52,18,"http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png","#e81018"
"200",401425418,"Grambling",51,81,-1.3949162091504,22.5181330835482,0.215686274509804,0.54320987654321,-0.0273512982186353,0.278001643006767,11,21.8181818181818,1,3,3,"2-13","1-1",0,10,1,0,0,80,11,NA,NA
"201",401425510,"East Tennessee State",62,70,4.54267693700834,-11.768290153065,0.354838709677419,0.314285714285714,0.0732689828549732,-0.168118430758071,15,42.7333333333333,9,30,3.33333333333333,"4-13","0-1",NA,NA,1,NA,0,71,NA,NA,NA
"202",401425510,"Mars Hill",70,62,-11.768290153065,4.54267693700834,0.314285714285714,0.354838709677419,-0.168118430758071,0.0732689828549732,16,26.0625,3,7,2.33333333333333,"3-16","2-3",NA,NA,2,NA,1,65,NA,NA,NA
"203",401425513,"Delaware State",52,52,12.1765904907023,-1.64543815125378,0.5,0.326923076923077,0.234165201744275,-0.0316430413702651,13,48.4615384615385,8,45,5.625,"5-14","0-1",NA,NA,0,NA,1,61,NA,NA,NA
"204",401425513,"Lincoln (PA)",52,52,-1.64543815125378,12.1765904907023,0.326923076923077,0.5,-0.0316430413702651,0.234165201744275,13,19.6153846153846,1,0,0,"2-14","1-4",NA,NA,0,NA,0,65,NA,NA,NA
"205",401426330,"Old Dominion",67,74,-7.10087169667074,8.59450507780838,0.253731343283582,0.364864864864865,-0.105983159651802,0.116141960510924,15,28.6666666666667,4,13,3.25,"2-15","1-2",2,5,0,5,2,76,12,"http://a.espncdn.com/i/teamlogos/ncaa/500/295.png","#00507d"
"206",401426330,"Virginia Tech",74,67,8.59450507780838,-7.10087169667074,0.364864864864865,0.253731343283582,0.116141960510924,-0.105983159651802,16,30,6,17,2.83333333333333,"5-17","0-1",4,7,4,5,1,70,17,"http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","#630031"
"207",401426530,"Charlotte",53,71,-5.16036050596337,26.9124555067019,0.339622641509434,0.47887323943662,-0.0973652925653466,0.379048669108477,11,26.4545454545455,4,7,1.75,"2-11","0-2",0,0,1,0,0,79,1,"http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png","#0C562D"
"208",401426530,"Florida Atlantic",71,53,26.9124555067019,-5.16036050596337,0.47887323943662,0.339622641509434,0.379048669108477,-0.0973652925653466,11,26.8181818181818,8,44,5.5,"8-16","2-2",0,0,0,2,0,56,2,"http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png","#004B85"
"209",401426531,"North Texas",68,75,15.6971777551178,3.63441025811789,0.426470588235294,0.373333333333333,0.230840849339968,0.0484588034415719,11,25.8181818181818,5,31,6.2,"6-12","1-1",0,0,0,5,1,81,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","#00853D"
"210",401426531,"UTEP",75,68,3.63441025811789,15.6971777551178,0.373333333333333,0.426470588235294,0.0484588034415719,0.230840849339968,10,29.6,7,13,1.85714285714286,"7-18","2-6",0,0,0,2,1,71,3,"http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png","#002843"
"211",401426532,"Austin Peay",65,64,-0.869105928179102,13.8082028771231,0.415384615384615,0.40625,-0.0133708604335247,0.215753169955048,13,28.0769230769231,5,27,5.4,"7-18","2-2",0,0,2,6,2,66,10,NA,NA
"212",401426532,"Western Kentucky",64,65,13.8082028771231,-0.869105928179102,0.40625,0.415384615384615,0.215753169955048,-0.0133708604335247,14,33.7142857142857,7,31,4.42857142857143,"5-14","1-1",2,4,1,1,0,71,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/98.png","#F32026"
"213",401426533,"Bryant",79,78,16.2334667734819,22.7270814723662,0.481012658227848,0.448717948717949,0.205486921183315,0.291372839389311,11,37.2727272727273,7,36,5.14285714285714,"10-17","2-2",1,0,0,7,1,89,8,NA,NA
"214",401426533,"Florida International",78,79,22.7270814723662,16.2334667734819,0.448717948717949,0.481012658227848,0.291372839389311,0.205486921183315,12,30.5,7,42,6,"4-15","4-6",2,0,0,4,0,84,4,"http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png","#001538"
"215",401426534,"Alabama A&M",71,62,-16.4866245068589,30.0570910517454,0.28169014084507,0.5,-0.232205978969844,0.484791791157183,13,25.6153846153846,4,0,0,"3-15","3-6",3,4,3,1,1,64,9,NA,NA
"216",401426534,"UAB",62,71,30.0570910517454,-16.4866245068589,0.5,0.28169014084507,0.484791791157183,-0.232205978969844,11,36.4545454545455,8,45,5.625,"4-9","1-2",2,4,1,4,0,72,9,"http://a.espncdn.com/i/teamlogos/ncaa/500/5.png","#003b28"
"217",401426535,"Charlotte",68,67,8.7897020873656,30.7992566570899,0.411764705882353,0.522388059701492,0.1292603248142,0.459690397867014,11,27,6,27,4.5,"7-15","0-2",5,6,0,1,0,72,7,"http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png","#0C562D"
"218",401426535,"William & Mary",67,68,30.7992566570899,8.7897020873656,0.522388059701492,0.411764705882353,0.459690397867014,0.1292603248142,11,30.1818181818182,7,60,8.57142857142857,"3-11","2-2",4,8,0,8,0,73,16,NA,NA
"219",401426536,"Florida Atlantic",71,70,27.9831558126629,23.931204064465,0.436619718309859,0.5,0.394128955107929,0.341874343778071,12,29.9166666666667,7,38,5.42857142857143,"7-13","0-1",7,7,0,2,2,75,11,"http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png","#004B85"
"220",401426536,"Ohio",70,71,23.931204064465,27.9831558126629,0.5,0.436619718309859,0.341874343778071,0.394128955107929,14,31.5,7,41,5.85714285714286,"5-12","0-0",7,3,0,4,0,71,7,"http://a.espncdn.com/i/teamlogos/ncaa/500/195.png","#295A29"
"221",401426537,"Louisiana Tech",68,79,0.105248075722729,22.5186604437402,0.338235294117647,0.481012658227848,0.00154776581945189,0.285046334730889,16,25.3125,6,24,4,"6-17","0-0",0,7,3,1,0,81,11,"http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png","#002d65"
"222",401426537,"Missouri",79,68,22.5186604437402,0.105248075722729,0.481012658227848,0.338235294117647,0.285046334730889,0.00154776581945189,15,37.4666666666667,9,45,5,"6-12","1-2",2,9,1,8,1,70,19,"http://a.espncdn.com/i/teamlogos/ncaa/500/142.png","#000000"
"223",401426538,"James Madison",85,59,13.338759423163,-10.9229875461356,0.482352941176471,0.203389830508475,0.156926581448976,-0.185135382137892,14,35.7142857142857,12,41,3.41666666666667,"9-17","0-2",6,13,0,0,0,61,13,NA,NA
"224",401426538,"Middle Tennessee",59,85,-10.9229875461356,13.338759423163,0.203389830508475,0.482352941176471,-0.185135382137892,0.156926581448976,15,21.3333333333333,2,7,3.5,"4-15","0-1",4,8,0,2,1,86,11,"http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png","#0079C2"
"225",401426539,"North Texas",82,65,-10.0484892407857,35.0204619968853,0.329268292682927,0.523076923076923,-0.122542551716898,0.538776338413621,15,28.2,7,10,1.42857142857143,"6-18","1-3",1,4,2,1,1,68,8,"http://a.espncdn.com/i/teamlogos/ncaa/500/249.png","#00853D"
"226",401426539,"SMU",65,82,35.0204619968853,-10.0484892407857,0.523076923076923,0.329268292682927,0.538776338413621,-0.122542551716898,13,27.8461538461538,8,48,6,"7-13","0-0",6,7,0,6,2,83,15,"http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png","#E32F38"
"227",401426540,"Rice",62,58,-16.3560198056974,35.6527602669619,0.306451612903226,0.655172413793103,-0.263806771059635,0.614702763223481,11,26.7272727272727,4,14,3.5,"5-16","1-3",0,2,4,0,0,59,6,"http://a.espncdn.com/i/teamlogos/ncaa/500/242.png","#003D7D"
"228",401426540,"USC",58,62,35.6527602669619,-16.3560198056974,0.655172413793103,0.306451612903226,0.614702763223481,-0.263806771059635,9,30.8888888888889,7,42,6,"5-7","0-0",2,8,0,3,0,62,11,"http://a.espncdn.com/i/teamlogos/ncaa/500/30.png","#AE2531"
"229",401426541,"Oklahoma",61,82,32.3237426099743,2.20395197064634,0.590163934426229,0.402439024390244,0.529897419835645,0.0268774630566627,11,29,7,45,6.42857142857143,"3-8","1-1",10,9,0,6,0,85,15,"http://a.espncdn.com/i/teamlogos/ncaa/500/201.png","#7b0000"
"230",401426541,"UTEP",82,61,2.20395197064634,32.3237426099743,0.402439024390244,0.590163934426229,0.0268774630566627,0.529897419835645,11,22.8181818181818,5,13,2.6,"5-15","1-3",0,3,1,3,0,62,7,"http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png","#002843"
"231",401426542,"Houston",68,65,14.0095973341267,15.5931403173895,0.338235294117647,0.446153846153846,0.206023490207746,0.239894466421378,11,29.6363636363636,4,17,4.25,"13-21","0-0",5,6,0,3,1,70,10,"http://a.espncdn.com/i/teamlogos/ncaa/500/248.png","#C90822"
"232",401426542,"UT San Antonio",65,68,15.5931403173895,14.0095973341267,0.446153846153846,0.338235294117647,0.239894466421378,0.206023490207746,12,32.6666666666667,7,26,3.71428571428571,"5-12","0-2",4,9,1,5,0,65,15,"http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png","#002A5C"
"233",401426543,"Hawai'i",78,57,8.71215675647928,26.5808946643062,0.423076923076923,0.456140350877193,0.11169431739076,0.466331485338704,14,33.3571428571429,5,17,3.4,"4-16","1-4",2,3,5,2,1,61,11,"http://a.espncdn.com/i/teamlogos/ncaa/500/62.png","#003420"
"234",401426543,"Western Kentucky",57,78,26.5808946643062,8.71215675647928,0.456140350877193,0.423076923076923,0.466331485338704,0.11169431739076,13,38.1538461538462,8,35,4.375,"1-7","1-2",6,8,1,3,1,80,13,"http://a.espncdn.com/i/teamlogos/ncaa/500/98.png","#F32026"
"235",401428480,"Fordham",67,66,14.0676537262775,6.80710994593525,0.492537313432836,0.257575757575758,0.209964980989217,0.103138029483867,16,39.75,10,45,4.5,"9-14","0-0",NA,NA,1,NA,1,68,NA,NA,NA
"236",401428480,"Wagner",66,67,6.80710994593525,14.0676537262775,0.257575757575758,0.492537313432836,0.103138029483867,0.209964980989217,14,24.8571428571429,4,16,4,"6-16","1-2",NA,NA,2,NA,0,74,NA,NA,NA
"237",401431403,"Georgetown",78,51,9.94104702253003,-1.94205413607169,0.474358974358974,0.274509803921569,0.127449320801667,-0.0380794928641507,10,48.4,9,36,4,"7-15","4-6",NA,NA,0,NA,2,51,NA,NA,NA
"238",401431403,"Marist",51,78,-1.94205413607169,9.94104702253003,0.274509803921569,0.474358974358974,-0.0380794928641507,0.127449320801667,13,30.0769230769231,4,12,3,"2-10","0-1",NA,NA,3,NA,0,80,NA,NA,NA
"239",401431610,"Weber State",75,55,6.22338745590696,-9.6459604455703,0.4,0.236363636363636,0.0829784994120927,-0.175381099010369,14,47.7142857142857,10,41,4.1,"8-17","1-3",NA,NA,0,NA,0,62,NA,NA,NA
"240",401431610,"Western Oregon",55,75,-9.6459604455703,6.22338745590696,0.236363636363636,0.4,-0.175381099010369,0.0829784994120927,14,24.0714285714286,2,3,1.5,"2-14","1-4",NA,NA,3,NA,0,84,NA,NA,NA
"241",401432189,"La Verne",58,66,-11.4345935953882,26.8885100007386,0.155172413793103,0.484848484848485,-0.197148165437727,0.407401666677858,14,19.7142857142857,1,0,0,"5-17","0-1",NA,NA,2,NA,0,70,NA,NA,NA
"242",401432189,"San Diego",66,58,26.8885100007386,-11.4345935953882,0.484848484848485,0.155172413793103,0.407401666677858,-0.197148165437727,14,51.3571428571429,12,51,4.25,"5-13","1-1",NA,NA,0,NA,0,59,NA,NA,NA
"243",401432239,"Gardner-Webb",89,59,39.4508149504449,13.328036700885,0.584269662921348,0.440677966101695,0.443267583712864,0.225898927133645,13,37.1538461538462,11,56,5.09090909090909,"8-12","1-1",NA,NA,0,NA,0,59,NA,NA,NA
"244",401432239,"Limestone",59,89,13.328036700885,39.4508149504449,0.440677966101695,0.584269662921348,0.225898927133645,0.443267583712864,11,25.4545454545455,4,21,5.25,"2-12","2-5",NA,NA,0,NA,1,91,NA,NA,NA
"245",401435072,"Holy Cross",70,55,17.8639845701675,15.1494335121037,0.457142857142857,0.381818181818182,0.255199779573821,0.275444245674614,10,35.1,9,29,3.22222222222222,"7-12","1-2",NA,NA,1,NA,0,58,NA,NA,NA
"246",401435072,"Merrimack",55,70,15.1494335121037,17.8639845701675,0.381818181818182,0.457142857142857,0.275444245674614,0.255199779573821,9,26.5555555555556,5,17,3.4,"5-11","1-1",NA,NA,2,NA,0,74,NA,NA,NA
"247",401441990,"Long Island University",59,73,-6.04921496595688,10.4665908950709,0.186440677966102,0.383561643835616,-0.102529067219608,0.143377957466725,15,100,15,0,0,"3-16","0-1",2,0,1,2,0,78,3,NA,NA
"248",401441990,"Toledo",73,59,10.4665908950709,-6.04921496595688,0.383561643835616,0.186440677966102,0.143377957466725,-0.102529067219608,14,42.7857142857143,9,37,4.11111111111111,"4-15","2-3",3,0,1,4,0,60,5,"http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#00488F"
"249",401466246,"Indiana Wesleyan",63,54,9.18531162635823,7.06170914541577,0.333333333333333,0.407407407407407,0.145798597243781,0.130772391581773,12,100,12,17,1.41666666666667,"8-17","1-1",NA,NA,0,NA,1,56,NA,NA,NA
"250",401466246,"Valparaiso",54,63,7.06170914541577,9.18531162635823,0.407407407407407,0.333333333333333,0.130772391581773,0.145798597243781,11,29.8181818181818,5,20,4,"4-12","0-0",NA,NA,0,NA,0,66,NA,NA,NA
